Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing
False,True,50,True,1.0,Low,2.0,False,False,False,True,False,False,False,False,False
False,False,26,False,0.0,Low,6.0,False,True,False,False,False,False,False,False,False
False,True,46,True,1.0,Average,3.0,True,False,False,False,False,False,False,False,False
False,False,30,True,0.0,Low,2.0,False,True,False,False,False,False,False,False,False
True,True,60,True,6.0,Average,2.0,False,True,False,False,False,False,False,False,False
False,True,84,False,0.0,Low,1.0,False,False,False,False,False,False,False,True,False
False,True,63,True,6.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,False,38,True,0.0,Low,2.0,False,False,False,False,False,True,False,False,False
False,True,51,True,0.0,Average,4.0,False,False,False,True,False,False,False,False,False
False,False,20,False,0.0,Low,4.0,False,False,False,False,False,True,False,False,False
True,False,25,False,14.0,Low,3.0,False,False,False,False,False,True,False,False,False
True,False,33,True,0.0,Low,5.0,False,True,False,False,False,False,False,False,False
True,False,31,False,0.0,Low,1.0,False,False,True,False,False,False,False,False,False
False,True,57,True,1.0,Low,3.0,False,False,False,False,False,True,False,False,False
False,True,42,True,1.0,Low,4.0,True,False,False,False,False,False,False,False,False
False,True,40,False,2.0,Average,5.0,False,False,False,True,False,False,False,False,False
False,True,66,False,0.0,High,3.0,False,False,False,False,False,False,False,True,False
False,False,21,False,0.0,Low,4.0,False,False,False,False,False,False,True,False,False
False,True,73,False,1.0,High,2.0,False,False,False,False,True,False,False,False,False
True,True,46,True,0.0,Low,2.0,True,False,False,False,False,False,False,False,False
True,True,66,True,0.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,27,True,0.0,Average,2.0,False,True,False,False,False,False,False,False,False
True,True,53,False,1.0,High,4.0,True,False,False,False,False,False,False,False,False
False,True,80,False,8.0,Low,1.0,False,False,False,False,False,False,False,True,False
True,True,63,True,1.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,False,41,True,9.0,Low,1.0,False,True,False,False,False,False,False,False,False
False,True,43,True,1.0,Average,4.0,True,False,False,False,False,False,False,False,False
True,False,18,False,9.0,Low,5.0,False,False,False,False,False,False,False,False,True
True,False,33,True,1.0,Low,4.0,False,False,False,True,False,False,False,False,False
False,False,30,False,9.0,Low,3.0,False,False,True,False,False,False,False,False,False
False,True,85,True,1.0,High,2.0,False,False,False,False,True,False,False,False,False
True,True,36,True,4.0,High,7.0,True,False,False,False,False,False,False,False,False
False,True,27,False,3.0,Average,2.0,False,False,False,True,False,False,False,False,False
False,False,28,False,0.0,Low,5.0,False,False,False,False,False,True,False,False,False
True,True,35,True,0.0,Average,3.0,False,True,False,False,False,False,False,False,False
False,False,26,True,1.0,Low,3.0,False,False,False,True,False,False,False,False,False
True,True,56,True,1.0,High,4.0,True,False,False,False,False,False,False,False,False
True,False,26,True,13.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,31,True,4.0,Low,2.0,False,False,False,True,False,False,False,False,False
False,False,21,False,0.0,Low,2.0,False,False,False,False,False,True,False,False,False
False,True,39,False,1.0,Average,4.0,False,False,False,True,False,False,False,False,False
True,False,51,True,0.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,45,False,0.0,Low,4.0,False,True,False,False,False,False,False,False,False
False,True,77,True,1.0,Low,1.0,False,False,False,False,True,False,False,False,False
True,True,33,False,7.0,Average,5.0,False,False,True,False,False,False,False,False,False
False,False,29,False,1.0,Low,3.0,True,False,False,False,False,False,False,False,False
False,True,43,True,1.0,Low,2.0,True,False,False,False,False,False,False,False,False
True,False,18,False,1.0,Low,3.0,False,False,False,False,False,True,False,False,False
False,True,53,True,3.0,Average,3.0,True,False,False,False,False,False,False,False,False
False,True,28,True,3.0,Average,3.0,False,False,False,True,False,False,False,False,False
True,False,43,True,1.0,Low,4.0,False,False,False,True,False,False,False,False,False
False,False,31,True,1.0,Low,3.0,False,False,False,True,False,False,False,False,False
False,True,65,True,1.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,33,True,0.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,49,True,0.0,Average,6.0,True,False,False,False,False,False,False,False,False
False,False,33,False,1.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,True,53,True,6.0,Average,2.0,True,False,False,False,False,False,False,False,False
True,True,47,True,7.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,False,31,False,1.0,Low,7.0,False,False,False,True,False,False,False,False,False
False,True,52,True,1.0,High,4.0,False,False,False,False,True,False,False,False,False
True,False,30,True,1.0,Low,2.0,False,False,False,False,False,True,False,False,False
False,True,69,False,9.0,Average,2.0,False,False,False,False,True,False,False,False,False
False,False,29,True,0.0,Low,4.0,False,False,True,False,False,False,False,False,False
True,True,56,False,1.0,Average,5.0,False,False,True,False,False,False,False,False,False
True,True,72,True,1.0,Average,3.0,True,False,False,False,False,False,False,False,False
False,False,30,False,1.0,Low,4.0,False,False,True,False,False,False,False,False,False
True,False,31,True,1.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,False,41,True,2.0,Low,3.0,True,False,False,False,False,False,False,False,False
True,False,31,True,9.0,Low,7.0,False,False,False,False,False,True,False,False,False
True,True,26,False,7.0,High,3.0,False,False,False,False,False,False,False,False,True
False,False,20,False,1.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,True,41,True,4.0,Low,4.0,True,False,False,False,False,False,False,False,False
False,True,63,True,1.0,Low,3.0,False,False,False,False,False,False,True,False,False
False,True,88,True,1.0,Low,1.0,False,False,False,False,True,False,False,False,False
False,True,55,False,1.0,High,4.0,False,False,True,False,False,False,False,False,False
False,False,32,True,1.0,Low,2.0,False,False,False,True,False,False,False,False,False
True,True,38,True,0.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,True,62,True,1.0,Low,1.0,False,False,True,False,False,False,False,False,False
False,False,18,False,1.0,Low,5.0,False,False,False,False,False,True,False,False,False
False,True,67,False,1.0,High,2.0,False,False,False,False,True,False,False,False,False
True,True,42,True,9.0,Low,2.0,True,False,False,False,False,False,False,False,False
True,False,45,True,0.0,Low,1.0,False,False,True,False,False,False,False,False,False
False,True,46,False,0.0,Average,3.0,False,True,False,False,False,False,False,False,False
False,False,20,False,2.0,Low,4.0,False,False,False,False,False,True,False,False,False
True,True,41,True,0.0,High,3.0,False,False,True,False,False,False,False,False,False
True,True,35,False,7.0,Average,4.0,False,False,True,False,False,False,False,False,False
True,True,52,True,6.0,Low,2.0,True,False,False,False,False,False,False,False,False
True,True,63,True,1.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,True,51,False,5.0,Low,3.0,False,False,False,False,True,False,False,False,False
True,True,29,True,0.0,Average,2.0,False,False,False,True,False,False,False,False,False
False,False,27,False,0.0,Low,4.0,False,True,False,False,False,False,False,False,False
True,False,37,True,1.0,Low,1.0,False,True,False,False,False,False,False,False,False
True,False,50,True,0.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,74,True,1.0,Low,1.0,False,False,False,False,False,False,False,True,False
True,True,72,True,3.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,True,83,True,1.0,High,2.0,False,False,False,False,False,False,False,True,False
False,True,37,True,1.0,Average,3.0,False,False,True,False,False,False,False,False,False
True,False,19,False,0.0,Low,3.0,False,False,False,False,False,True,False,False,False
True,False,30,False,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,False,46,True,1.0,Low,2.0,False,False,True,False,False,False,False,False,False
True,True,65,True,1.0,Low,2.0,False,True,False,False,False,False,False,False,False
True,True,88,True,1.0,Average,2.0,False,False,False,False,False,False,False,True,False
False,True,43,True,0.0,Average,2.0,False,False,False,True,False,False,False,False,False
False,True,50,True,9.0,High,3.0,False,False,False,False,True,False,False,False,False
False,False,35,True,8.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,67,True,0.0,Low,1.0,False,False,False,False,False,False,False,True,False
False,True,66,True,0.0,Low,1.0,False,False,False,False,True,False,False,False,False
True,False,39,True,3.0,Low,2.0,True,False,False,False,False,False,False,False,False
True,False,32,False,8.0,Low,1.0,False,False,False,False,False,False,True,False,False
True,False,40,True,6.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,88,True,0.0,High,3.0,False,False,False,False,False,False,False,True,False
False,False,30,True,8.0,Low,5.0,False,False,False,False,False,True,False,False,False
False,False,32,True,1.0,Low,1.0,False,False,False,True,False,False,False,False,False
False,True,43,False,1.0,Low,2.0,False,False,False,False,False,False,False,False,True
True,True,55,False,3.0,Average,2.0,False,False,True,False,False,False,False,False,False
True,True,47,True,0.0,Average,3.0,True,False,False,False,False,False,False,False,False
False,False,22,False,0.0,Low,4.0,False,False,False,False,False,True,False,False,False
True,False,31,False,0.0,Low,7.0,False,False,False,False,False,True,False,False,False
False,False,19,False,0.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,True,69,False,0.0,Average,2.0,False,True,False,False,False,False,False,False,False
False,True,45,True,0.0,High,2.0,False,False,False,False,True,False,False,False,False
True,False,22,False,1.0,Low,3.0,False,True,False,False,False,False,False,False,False
True,False,26,True,0.0,Low,3.0,False,True,False,False,False,False,False,False,False
False,False,39,True,1.0,Low,3.0,True,False,False,False,False,False,False,False,False
False,True,61,True,1.0,Low,2.0,False,False,False,True,False,False,False,False,False
True,True,74,False,1.0,High,2.0,False,False,False,False,False,False,False,True,False
False,False,29,True,4.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,False,29,True,5.0,Low,1.0,False,False,False,False,False,False,True,False,False
False,False,36,False,0.0,Low,3.0,False,False,False,False,True,False,False,False,False
True,False,63,True,0.0,Low,2.0,False,True,False,False,False,False,False,False,False
False,True,69,True,0.0,Average,5.0,True,False,False,False,False,False,False,False,False
False,True,81,True,1.0,Low,1.0,False,False,False,False,False,False,False,True,False
True,True,71,False,1.0,High,2.0,False,False,False,False,False,False,False,True,False
True,False,31,False,10.0,Low,2.0,False,False,False,False,False,True,False,False,False
False,True,41,True,9.0,Average,4.0,False,False,False,True,False,False,False,False,False
False,True,35,False,1.0,Average,3.0,False,False,False,False,False,False,True,False,False
True,False,52,True,6.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,45,False,0.0,Low,2.0,True,False,False,False,False,False,False,False,False
True,False,19,False,1.0,Low,4.0,False,False,False,False,False,False,False,False,True
False,False,23,False,2.0,Low,5.0,False,False,False,False,False,True,False,False,False
False,True,77,False,0.0,Low,2.0,False,False,False,False,False,False,False,True,False
True,True,84,True,0.0,Low,1.0,False,False,False,False,False,False,False,True,False
False,True,47,False,1.0,High,4.0,False,False,False,True,False,False,False,False,False
False,False,29,True,6.0,Low,3.0,False,False,False,True,False,False,False,False,False
True,False,35,True,8.0,Low,3.0,True,False,False,False,False,False,False,False,False
False,True,40,True,14.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,False,35,False,1.0,Low,1.0,False,False,False,False,False,True,False,False,False
False,False,20,False,0.0,Low,3.0,False,False,False,False,False,True,False,False,False
False,False,43,True,0.0,Low,2.0,False,False,False,True,False,False,False,False,False
False,True,56,False,0.0,Low,1.0,False,False,False,False,True,False,False,False,False
True,True,53,True,3.0,Low,1.0,True,False,False,False,False,False,False,False,False
